000	toji_voice_000_t00m00_0s.mp3	2.37	en	0.65		
001	toji_voice_001_t00m09_8s.mp3	1.32	en	0.80	So egotistical.	So egotistical.
002	toji_voice_002_t00m11_3s.mp3	1.68	en	0.97	Increasing the pressure later	Increasing the pressure later
003	toji_voice_003_t00m22_4s.mp3	0.70	en	0.97	Sloppy	Sloppy.
004	toji_voice_004_t00m46_4s.mp3	1.47	en	0.98	Pretty good aim.	Pretty good aim.
005	toji_voice_005_t01m01_8s.mp3	1.93	en	0.97	You're the front, sweet dreams.	You're the front, sweet dreams.
006	toji_voice_006_t01m05_0s.mp3	1.16	en	0.98	Loosen up a bit.	Loosen up a bit.
007	toji_voice_007_t02m05_1s.mp3	6.06	en	0.98	Looking away? I won't back down. I'll cleave you apart. Brace yourself now. Bleeding for your life won't help.	Looking away? I won't back down. I'll cleave you apart. Brace yourself now. Bleeding for your life won't help.
008	toji_voice_008_t02m29_3s.mp3	1.61	en	0.98	Look isn't on your side.	Look isn't on your side.
009	toji_voice_009_t02m31_1s.mp3	1.01	en	0.96	Are you ready?	Are you ready?
010	toji_voice_010_t02m32_3s.mp3	2.20	en	0.99	I'll show you the difference in our strength.	I'll show you the difference in our strength.
011	toji_voice_011_t02m34_7s.mp3	1.88	en	0.99	You got a big head, huh?	You got a big head, huh?
012	toji_voice_012_t02m48_1s.mp3	1.37	en	0.99	About that! There!	About that! There!
013	toji_voice_013_t02m49_7s.mp3	1.84	en	0.98	Right dodge this	Right dodge this
014	toji_voice_014_t02m51_7s.mp3	0.93	en	0.98	So all that coming.	So all that coming.
015	toji_voice_015_t02m52_8s.mp3	0.96	en	0.86	I already	Die already.
016	toji_voice_016_t03m11_2s.mp3	2.08	en	0.99	Baw! Let your guard down!	Baw! Let your guard down!
017	toji_voice_017_t03m13_4s.mp3	5.69	en	0.99	Wet behind the ears thought you'd guard that you're done for so slow	Wet behind the ears thought you'd guard that you're done for so slow
018	toji_voice_018_t03m35_2s.mp3	1.87	en	0.98	Wasted on a nobody.	Wasted on a nobody.
019	toji_voice_019_t03m37_3s.mp3	4.21	en	0.98	I won't hold back or anything. Are you ready to die?	I won't hold back or anything. Are you ready to die?
020	toji_voice_020_t03m51_6s.mp3	3.21	en	1.00	That's how it goes. You're in over your head.	That's how it goes. You're in over your head.
021	toji_voice_021_t03m55_0s.mp3	1.83	en	0.97	Wasting my damn time	Wasting my damn time
022	toji_voice_022_t03m57_0s.mp3	4.12	en	0.98	chose the wrong opponent. Do your best now. Do your job.	Choose the wrong opponent. Do your best now. Do your job.
023	toji_voice_023_t04m11_4s.mp3	1.57	en	0.59		
024	toji_voice_024_t04m13_3s.mp3	5.07	en	0.94	Tch! Shut up! MMM! GAH! NUH! GAH! What?! NUH!	Tch! Shut up! MMM! GAH! NUH! GAH! WHAT?! NUH!
025	toji_voice_025_t04m19_1s.mp3	1.61	en	0.98	That hurts!	That hurts!
026	toji_voice_026_t04m20_9s.mp3	0.73	en	0.57	Oh	No!
027	toji_voice_027_t04m36_6s.mp3	3.40	en	0.99	Not bad. Seriously? I screwed up. Damn.	Not bad. Seriously? I screwed up. Damn.
028	toji_voice_028_t04m40_4s.mp3	1.42	en	0.73	Yeah	Yeah
029	toji_voice_029_t05m12_9s.mp3	1.77	en	0.98	Inverted spear of heaven	Inverted spear of heaven
030	toji_voice_030_t05m15_7s.mp3	0.53	en	0.88	Sure.	Sure.
031	toji_voice_031_t05m16_9s.mp3	3.38	en	0.99	Count me in. Do what you will with that. Go home now.	Count me in. Do what you will with that. Go home now.
032	toji_voice_032_t05m20_8s.mp3	2.30	en	0.97	And I won't kill you. Nothing against you.	And I won't kill you, nothing against you.
033	toji_voice_033_t05m39_4s.mp3	2.04	en	0.98	I'm in good form	I'm in good form
034	toji_voice_034_t05m41_7s.mp3	1.60	en	0.98	Nothing special. Damn.	Nothing special. Damn.
035	toji_voice_035_t05m59_9s.mp3	3.46	en	0.99	Your luck ran out when you became my target. Oh well.	Your luck ran out when you became my target. Oh well.
036	toji_voice_036_t06m32_6s.mp3	0.91	en	0.98	Together now	Together now
037	toji_voice_037_t06m34_4s.mp3	0.63	en	0.94	Follow me.	Follow me.
038	toji_voice_038_t06m35_2s.mp3	0.79	en	0.98	Together now.	Together now.
039	toji_voice_039_t06m54_6s.mp3	4.84	en	0.98	I'll kill you. Don't be hasty now. You're wide open. Looks like this will be worth it.	I'll kill you. Don't be hasty now. You're wide open. Looks like this will be worth it.
040	toji_voice_040_t06m59_6s.mp3	3.38	en	0.99	Seriously? Sorry, signal's dropping. Okay, job's done.	Seriously? Sorry, signal's dropping. Okay, job's done.
041	toji_voice_041_t07m03_4s.mp3	3.08	en	0.99	You're free to go now, and since I have no cursed energy.	You're free to go now, and since I have no cursed energy.
042	toji_voice_042_t07m06_7s.mp3	4.16	en	0.98	I'm like the invisible man. You have the blessing of parentage. That's a relief.	I'm like the invisible man. You have the blessing of parentage. That's a relief.
043	toji_voice_043_t07m11_9s.mp3	4.03	en	0.97	What a monster. Well, who really knows? You're not my type. I'm a...	What a monster. Well, who really knows? You're not my type. I'm a...
044	toji_voice_044_t07m16_4s.mp3	2.46	en	0.97	Terrible remembering guy's names too.	Terrible remembering guy's names too.
045	toji_voice_045_t07m19_0s.mp3	1.70	en	0.98	I get what you're asking	I get what you're asking
046	toji_voice_046_t07m20_9s.mp3	1.00	en	0.99	I'll give it a rest.	I'll give it a rest.
047	toji_voice_047_t07m34_4s.mp3	5.42	en	0.99	Later. Time to strike. Let's see where this is going. Okay, job's done.	Later. Time to strike. Let's see where this is going. Okay, job's done.
048	toji_voice_048_t07m40_2s.mp3	3.81	en	0.97	You're free to go now. Our fight is just getting started.	You're free to go now. Our fight is just getting started.
049	toji_voice_049_t07m44_3s.mp3	0.86	en	0.95	Interesting	Interesting.
050	toji_voice_050_t07m45_3s.mp3	1.93	en	0.92	Time to change the flow, shall we?	Time to change the flow, shall we?
051	toji_voice_051_t07m47_4s.mp3	2.72	en	0.97	That's perfect. Shut up.	That's perfect. Shut up.
052	toji_voice_052_t08m01_6s.mp3	2.14	en	0.96	What? Are you for real?	What? Are you for real?
053	toji_voice_053_t08m04_1s.mp3	0.83	en	0.90	Interesting	Interesting.
054	toji_voice_054_t08m14_6s.mp3	1.59	en	0.97	Hold on. Hey. You.	Hold on. Hey. You.
055	toji_voice_055_t08m17_1s.mp3	4.95	en	0.98	Going for this one. It's decided. They're backing out fine over all ready	Going for this one. It's decided. They're backing out fine over all ready
056	toji_voice_056_t08m29_9s.mp3	0.89	ja	0.86	工程調べだ	I'm investigating the process.
057	toji_voice_057_t08m31_1s.mp3	1.16	ja	0.96	横は開いてるぜ	It's open.
058	toji_voice_058_t08m32_7s.mp3	0.82	ja	0.96	たたっきる!	I'll hit you!
059	toji_voice_059_t08m33_8s.mp3	1.51	ko	0.87	아, 그닥 해묻 안 한다	Oh, that's too much.
060	toji_voice_060_t08m35_7s.mp3	1.50	ja	0.98	もう自分に寄ってんのか?	Are you already depending on yourself?
061	toji_voice_061_t08m37_6s.mp3	0.73	ja	0.85	突き上げる	I'll throw it up.
062	toji_voice_062_t08m38_6s.mp3	0.61	it	0.25	Già, no?	bye
063	toji_voice_063_t08m39_7s.mp3	0.87	ja	0.91	柔らかいだな	It's a mess.
064	toji_voice_064_t08m41_0s.mp3	0.77	ja	0.81	ぶん上げる!	I'll give you a break!
065	toji_voice_065_t08m42_0s.mp3	1.11	ja	0.88	待ったわねーぜ	There's no end to it.
066	toji_voice_066_t08m43_5s.mp3	0.65	ja	0.96	飛ばすぜ	Let's fly!
067	toji_voice_067_t08m44_4s.mp3	0.96	ja	0.97	気ぃ抜いたろ	You're out of your mind.
068	toji_voice_068_t08m45_9s.mp3	1.39	ja	0.93	ペドられなくて当然	Of course, you have to be able to handle it.
069	toji_voice_069_t08m47_8s.mp3	1.52	ja	0.95	守りがざるなんだよ	There's no way to protect him.
070	toji_voice_070_t08m49_8s.mp3	0.74	ja	0.78	突き刺す!	I'll kill you!
071	toji_voice_071_t08m50_8s.mp3	1.25	ja	0.97	上がガラーキだな	The top is garaaki.
072	toji_voice_072_t08m52_4s.mp3	1.07	ja	0.96	まあ聞こなれるぜ	Well, I can hear it.
073	toji_voice_073_t08m53_8s.mp3	0.75	ja	0.97	甘いな	It's sweet.
074	toji_voice_074_t08m54_9s.mp3	1.38	ja	0.87	さし通してやるよ	I'll let you through.
075	toji_voice_075_t08m56_7s.mp3	0.71	ja	0.83	浮き飛ばす!	Fukitobasu!
076	toji_voice_076_t08m57_6s.mp3	0.85	ja	0.92	驚いとか	Are you surprised?
077	toji_voice_077_t08m58_8s.mp3	0.89	ja	0.85	いけれるか?	Can I go?
078	toji_voice_078_t09m00_0s.mp3	1.14	ja	0.97	反応できるか?	Can you react?
079	toji_voice_079_t09m01_6s.mp3	1.45	ja	0.93	残像でも追ってな	Don't be a rascal!
080	toji_voice_080_t09m03_3s.mp3	1.15	ja	0.97	追いつけねぇよ	I won't catch up with you.
081	toji_voice_081_t09m05_1s.mp3	1.27	ja	0.94	そこは危ないな	That's dangerous.
082	toji_voice_082_t09m06_7s.mp3	0.82	ko	0.35	기력이점	Kirikizom
083	toji_voice_083_t09m07_8s.mp3	1.45	ja	0.88	またたくひまもねぇ	I don't have time to fight again.
084	toji_voice_084_t09m09_8s.mp3	0.89	ja	0.75	もーせ!	I'm done!
085	toji_voice_085_t09m11_0s.mp3	0.77	ja	0.91	撃ったげる	I'll shoot you!
086	toji_voice_086_t09m12_1s.mp3	1.25	ja	0.86	カーモンがかかったな	It's got a cannon on it.
087	toji_voice_087_t09m13_7s.mp3	0.85	ja	0.98	惜しかったな	That was close.
088	toji_voice_088_t09m14_9s.mp3	1.18	ja	0.93	狙いは悪くない	The aim isn't bad.
089	toji_voice_089_t09m16_5s.mp3	1.25	ja	0.93	反撃と行くか	Are you going to attack me?
090	toji_voice_090_t09m18_4s.mp3	1.25	ja	0.85	お血掘ったな	I found a solution.
091	toji_voice_091_t09m20_8s.mp3	0.76	ja	0.65	怖ぇか	Are you scared?
092	toji_voice_092_t09m22_0s.mp3	0.96	ja	0.89	試してみるか	I'll give it a try.
093	toji_voice_093_t09m23_3s.mp3	0.94	ja	0.78	腰抜けか?	Is it a dead end?
094	toji_voice_094_t09m24_6s.mp3	1.09	ko	0.51	얘기했나요?	Did I say anything?
095	toji_voice_095_t09m26_0s.mp3	1.09	ja	0.67	下から揚げる	It's coming from below.
096	toji_voice_096_t09m27_3s.mp3	1.32	ja	0.96	まずはお前だな	First of all, it's you.
097	toji_voice_097_t09m29_0s.mp3	1.13	ja	0.96	青色が悪いな	The color of the skin is bad.
098	toji_voice_098_t09m30_5s.mp3	1.63	ja	0.97	正面突破と行くか	Let's go face-to-face.
099	toji_voice_099_t09m32_6s.mp3	0.57	ja	0.68	トーケー	Okay.
100	toji_voice_100_t09m33_4s.mp3	1.45	ja	0.96	そう、見が無いんだよ	I can't believe it.
101	toji_voice_101_t09m35_3s.mp3	1.09	ja	0.67	えー、返しとけよ	Let's get started.
102	toji_voice_102_t09m36_7s.mp3	1.15	ja	0.92	ワーキーが甘いな	It's too sweet.
103	toji_voice_103_t09m38_2s.mp3	1.24	ja	0.97	生意気だな	You're so lively.
104	toji_voice_104_t09m39_9s.mp3	1.59	ja	0.96	届かねえと思ったろ	I thought it wouldn't reach you.
105	toji_voice_105_t09m42_2s.mp3	1.00	ja	0.94	おさんだったな	That was a good one.
106	toji_voice_106_t09m43_7s.mp3	0.79	ja	0.66	売り下ろす	I'll kill you!
107	toji_voice_107_t09m44_8s.mp3	0.77	tr	0.21	bari bari da	Stop it, stop it.
