000	hashirama_voice_000_t00m00_0s.mp3	2.98	ja	1.00	木頭秘術 樹海交端	Mokutohijutsu Jukai Koutan
001	hashirama_voice_001_t00m03_5s.mp3	2.65	ja	1.00	まだまだ爪が甘い ともに攻めるぞ	We still have a long way to go. Let's attack together!
002	hashirama_voice_002_t00m06_2s.mp3	4.28	ja	1.00	歴代保科群の力を思い知れ そんなものか まだろ	Think of the power of the Great Hokage! Is that it? Not yet!
003	hashirama_voice_003_t00m11_2s.mp3	3.09	ja	1.00	やるぞ! うぇーわー! 補定の術!	I'll do it! Uwaa! The real thing of the castle!
004	hashirama_voice_004_t00m14_7s.mp3	1.30	ja	1.00	先鋒!	SEMPO!
005	hashirama_voice_005_t00m16_6s.mp3	1.23	ja	1.00	もくとん!	Mokuton!
006	hashirama_voice_006_t00m18_4s.mp3	1.93	ja	1.00	シスセンジュン	Shizu Senju!
007	hashirama_voice_007_t00m20_9s.mp3	1.72	ja	1.00	少女ケブツ	Shoujo Kebutsu!
008	hashirama_voice_008_t00m29_6s.mp3	4.21	ja	1.00	うおおおおおおおおおおおおおおおおお! これが歴代北下の力ぞ!	Uwaaah! This is the power of the great Hokage!
009	hashirama_voice_009_t00m34_0s.mp3	3.27	ja	1.00	行くぞ!新数戦者!	Here we go! Shinsu Sanger!
010	hashirama_voice_010_t00m37_7s.mp3	2.14	ja	1.00	出番ぞ! ほかげたち!	Demanzo! Okagetachi!
011	hashirama_voice_011_t00m40_4s.mp3	1.86	ja	1.00	3!これぞ!	This is the third one!
012	hashirama_voice_012_t00m42_8s.mp3	1.74	ja	1.00	おかげの力だ!	It's the power of the shadow!
013	hashirama_voice_013_t00m45_0s.mp3	2.03	ja	1.00	この葉がくれは何人も	No matter how many people come here.
014	hashirama_voice_014_t00m47_5s.mp3	3.57	ja	1.00	外することならず、砂糖を処をすることこそ	You're not supposed to be rude! You're supposed to be a sugar-coated man.
015	hashirama_voice_015_t00m51_3s.mp3	2.85	ja	1.00	俺の務め、これぞ他姉の力!	This is my duty. This is the power of others.
016	hashirama_voice_016_t00m55_0s.mp3	4.58	ja	1.00	最強無相思い知ったか? ここで負けているようでは	You think you're the strongest warrior? You seem to be losing here.
