000	ichigo_voice_000_t00m00_0s.mp3	0.71	ja	1.00	さあ	All right.
001	ichigo_voice_001_t00m01_3s.mp3	0.81	ja	1.00	始めっか	Let's get started.
002	ichigo_voice_002_t00m02_3s.mp3	0.56	ja	1.00	ガッ!	GAH!
003	ichigo_voice_003_t00m03_0s.mp3	1.13	ja	1.00	ギュッツガー!	I'll kill you!
004	ichigo_voice_004_t00m05_0s.mp3	2.51	ja	1.00		
005	ichigo_voice_005_t00m07_7s.mp3	1.26	ja	1.00	受けきれるかよ	Can you accept it?
006	ichigo_voice_006_t00m09_1s.mp3	0.58	ja	1.00	オラヤ!	Let's go!
007	ichigo_voice_007_t00m09_8s.mp3	1.16	ja	1.00	終わりじゃないぜ!	It's not over!
008	ichigo_voice_008_t00m18_0s.mp3	0.56	ja	1.00	じゃあ	See you later!
009	ichigo_voice_009_t00m19_0s.mp3	1.19	ja	1.00	進ませてもらうぜ	I'll let you go.
010	ichigo_voice_010_t00m20_4s.mp3	1.32	ja	1.00	うまくよけてくれよ	Please take good care of me.
011	ichigo_voice_011_t00m22_0s.mp3	0.52	ja	1.00	もう	More.
012	ichigo_voice_012_t00m23_4s.mp3	0.87	ja	1.00	負けねぇよ	I won't lose.
013	ichigo_voice_013_t00m24_5s.mp3	1.75	ja	1.00	フッ!遅いぜ、あんた	Come on! You're too late!
014	ichigo_voice_014_t00m26_3s.mp3	0.67	ja	1.00	セロッ!	CELLO!
015	ichigo_voice_015_t00m27_1s.mp3	0.63	ja	1.00	もっと	More.
016	ichigo_voice_016_t00m28_5s.mp3	1.94	ja	1.00	使いこなせるようにならねえとな	You have to be able to use it.
017	ichigo_voice_017_t00m30_7s.mp3	0.54	ja	1.00	まただ	See you later.
018	ichigo_voice_018_t00m31_4s.mp3	1.74	ja	1.00	そろそろ蹴りつけようぜ	It's time to sort it out.
019	ichigo_voice_019_t00m33_3s.mp3	1.43	ja	1.00	そろそろ頃合いか	It's about time.
020	ichigo_voice_020_t00m36_0s.mp3	0.51	ja	1.00	だと	DAD!
021	ichigo_voice_021_t00m36_8s.mp3	1.83	ja	1.00	本気で来ねえと怪我すんぜ	If you don't come seriously, you'll get hurt.
022	ichigo_voice_022_t00m38_8s.mp3	0.82	ja	1.00	シクシャ!	Damn it!
023	ichigo_voice_023_t00m39_8s.mp3	2.08	ja	1.00		
024	ichigo_voice_024_t00m42_0s.mp3	1.97	ja	1.00	強ぇなぁ やべっ ぜっ	Damn it! Stop it! Damn it!
025	ichigo_voice_025_t00m44_1s.mp3	2.76	ja	1.00	うわっ! 反応すんのかよ! 寝てろ!	Whoa! Are you going to react? Go to sleep!
026	ichigo_voice_026_t00m47_0s.mp3	0.95	ja	1.00	引っかかったな	That was a good one.
027	ichigo_voice_027_t00m48_1s.mp3	1.72	ja	1.00	聞かねえよ	I can't hear you
028	ichigo_voice_028_t00m50_0s.mp3	1.18	ja	1.00	終わりにしようぜ	Let's finish it.
029	ichigo_voice_029_t00m51_3s.mp3	0.61	ja	1.00	待てよ	Wait!
030	ichigo_voice_030_t00m52_2s.mp3	0.74	ja	1.00	こいつが	This guy...
031	ichigo_voice_031_t00m53_6s.mp3	1.86	ja	1.00	今の俺の全力だ!	This is my full power!
032	ichigo_voice_032_t00m55_6s.mp3	1.51	ja	1.00	これで ふっ ぶっ飛べ!	Now, let's get out of here!
033	ichigo_voice_033_t00m57_2s.mp3	0.80	ja	1.00	なんだよ	What is it?
034	ichigo_voice_034_t00m58_5s.mp3	1.70	ja	1.00	意外と大したことねえな	I've never done anything wrong.
035	ichigo_voice_035_t01m00_5s.mp3	1.24	ja	1.00	これで終わりだ!	This is the end!
036	ichigo_voice_036_t01m01_9s.mp3	0.71	ja	1.00	ウェストだろ!	That's right!
037	ichigo_voice_037_t01m02_8s.mp3	1.34	ja	1.00	まじか	Really?
038	ichigo_voice_038_t01m04_3s.mp3	0.95	ja	1.00	かかってこいや	Come on, let's go.
039	ichigo_voice_039_t01m05_6s.mp3	1.10	ja	1.00	月が転称	The month has changed!
040	ichigo_voice_040_t01m06_9s.mp3	1.00	ja	1.00	俺の方が	It's my turn.
041	ichigo_voice_041_t01m08_3s.mp3	1.26	ja	1.00	強かったみたいだな	It seems to have been strong.
042	ichigo_voice_042_t01m09_8s.mp3	0.90	ja	1.00	あ! 行くぜ	Let's go!
043	ichigo_voice_043_t01m10_8s.mp3	0.65	ja	1.00	まだ?	Not yet?
044	ichigo_voice_044_t01m12_2s.mp3	0.98	ja	1.00	足りないのか	Is that all there is to it?
045	ichigo_voice_045_t01m13_3s.mp3	0.51	ja	1.00		
046	ichigo_voice_046_t01m14_6s.mp3	2.17	ja	1.00	ゲッツガーテンション!	Getsuga Tensho!
047	ichigo_voice_047_t01m16_9s.mp3	0.75	ja	1.00	決めるぜ!	I'll figure it out!
048	ichigo_voice_048_t01m17_8s.mp3	1.05	ja	1.00	やるじゃねーか!	I'll do it!
