000	inosuke_voice_000_t00m00_0s.mp3	1.43	ja	1.00	すら嫌だ!	I don't give a damn!
001	inosuke_voice_001_t00m01_8s.mp3	0.52	ja	1.00		
002	inosuke_voice_002_t00m04_2s.mp3	1.07	ja	1.00	貰ったぜ!	I got it!
003	inosuke_voice_003_t00m05_5s.mp3	1.29	ja	1.00	よっしゃー!	Yesssssssssssssssssssssssss
004	inosuke_voice_004_t00m06_9s.mp3	1.92	ja	1.00	ちょとつ申し訳!	I'm so sorry!
005	inosuke_voice_005_t00m09_1s.mp3	1.51	ja	1.00	ランクイーカメラ!	Rangui Kamiya!
006	inosuke_voice_006_t00m11_5s.mp3	2.73	ja	1.00	ドクロキバランクインカメラ!	Rokkurokiba Ranzui Kamen!
007	inosuke_voice_007_t00m15_0s.mp3	0.94	ja	1.00	しちおかた!	I'm strong!
008	inosuke_voice_008_t00m16_2s.mp3	1.56	ja	1.00	空間試計画!	Space Project!
009	inosuke_voice_009_t00m18_1s.mp3	1.01	ja	1.00	必須かだ!	I'm out of here!
010	inosuke_voice_010_t00m19_1s.mp3	1.58	ja	1.00	空間指揮!	Air-to-air project!
011	inosuke_voice_011_t00m21_1s.mp3	0.65	ja	1.00	さあグッ	SUG.
012	inosuke_voice_012_t00m21_8s.mp3	1.09	ja	1.00	でやるぜー!	I'll do it!
013	inosuke_voice_013_t00m23_4s.mp3	1.09	ja	1.00	やっはー!	YAH-HA!
014	inosuke_voice_014_t00m25_1s.mp3	2.00	ja	1.00	思いつきの投げ先!	I'll throw you out of my way!
015	inosuke_voice_015_t00m27_6s.mp3	1.19	ja	1.00	めんどくせー!	It's annoying!
016	inosuke_voice_016_t00m29_1s.mp3	1.01	ja	1.00	仕上がれ!	Get out of the way!
017	inosuke_voice_017_t00m30_5s.mp3	0.74	ja	1.00		
018	inosuke_voice_018_t00m31_6s.mp3	0.84	ja	1.00	甘いぜ!	It's sweet!
019	inosuke_voice_019_t00m32_9s.mp3	1.22	ja	1.00	イチオキバー!	Ichiyokiba!
020	inosuke_voice_020_t00m34_8s.mp3	0.80	ja	1.00	はっはっ!	HA!
021	inosuke_voice_021_t00m35_8s.mp3	1.40	ja	1.00	みずんけりだ!	It's a lake!
022	inosuke_voice_022_t00m37_5s.mp3	2.70	ja	1.00	ちぎり咲くキリアジが自慢なのさ	You're the one who's going to cut me into pieces.
023	inosuke_voice_023_t00m40_6s.mp3	1.83	ja	1.00	俺の刀は痛いぜ	My shoulder hurts!
024	inosuke_voice_024_t00m42_7s.mp3	0.87	ja	1.00	聞かねえぜ!	I won't listen!
